date,DGS1MO,DGS3MO,DGS6MO,DGS1,DGS2,DGS3,DGS5,DGS7,DGS10,DGS20,DGS30
2022-01-03,-0.0011274671166731803,0.0035470549029330252,-0.00016512631859780282,-0.0025931899874228797,-0.0011680348049143271,-0.003673355468384297,0.0010834454874883658,0.002106236893454901,-0.0015855141628698286,0.00147597684079418,0.009243315344832751
2022-01-04,0.0015933885737818097,-0.0005869373116820426,-0.002402421186047866,0.008707650094649494,0.0011258251696167221,0.004895509227483927,0.0015941578732401138,0.004350029843175942,-0.00390134125502617,0.002090237565843004,-0.006422382789637087
2022-01-05,-0.002562318862764555,-0.0029245454495432713,-0.0006302145556080782,-0.0007142906747151682,-0.0022431625227932717,0.006149405744568255,0.002248158252494352,0.0029033962989291535,0.003087781282841429,-0.0038008879134676793,0.0015999608277227411
2022-01-06,-0.001212869312773317,0.0033447437790988673,0.003921148985078846,-8.419894374328692e-05,-0.004732486808349798,-0.005475826395071626,-0.008780799630832692,-0.008494586780700015,0.007300708327240134,-0.0019486116424558553,0.00818176388355928
2022-01-07,-0.001225755007636552,0.0023918746659777257,0.006852603738473033,-0.010615791661782878,-0.008260481474706044,-0.005556247781511437,-0.0010443110155262723,0.005439158789113494,0.0028133887695537705,-0.0004173505252334286,0.0034587692596395087
2022-01-10,-0.002557953092981287,-0.0034702999162964615,0.0034315872334684467,-0.00039802365346324007,-0.004697470213811719,0.001705433989068577,-0.006843044761816552,0.005265987650418979,0.001096060560211055,-0.007091472888093678,0.0014575191416094759
2022-01-11,0.006839263445983492,0.007790158751817015,0.001203596737339544,0.0048774013848054,-0.0009245635710989142,0.003841783862125155,0.007086385432278128,0.004845787556712217,-0.004237221800515538,-0.007745190931007696,-0.004147437539828783
2022-01-12,0.0031162009722929865,0.0022775709924257276,0.00830086966233295,-0.004527802074381915,0.0018702067049552313,-0.0006845346153394637,0.0005065632107961721,0.0026750220540899356,0.0033949371399330654,-0.002192928842382028,-0.006098035132027708
2022-01-13,0.0021797820871574366,0.0045757377379790805,-0.0006375414386166844,-0.0028269607458231375,0.005978537493057244,0.004323110026552673,-4.0063821757187266e-05,0.0020275874976665906,0.01170838908528742,0.0035392447588528764,0.004776891471228856
2022-01-14,0.0050853260769216264,0.008002075480870638,0.006197067734305579,0.005006026131139365,-0.001186316256513202,-0.002508211991715868,0.005526457702637218,0.006204418033103027,-0.0008610020765044202,-0.002223215907178662,0.008573207246345775
2022-01-17,-0.00016347800771617633,0.001267745264125332,-0.00028201283345523484,-0.0062249849592891085,-0.003251502663034712,-0.009415166837067519,0.0032699251455505316,0.01077586859631843,-0.0007216167384581727,-0.003935724829652409,-0.001035948794089699
2022-01-18,-0.0025968878176332285,0.0028588913090518506,0.0034292460641857396,0.006563136311840866,-0.005939442655882289,-0.0008453740875317061,-0.004369041297764761,-0.0034910710426929756,-0.0015313143807737127,-0.0027992969920570773,-0.004421176263950482
2022-01-19,-0.0016231601331113971,0.005440097582491973,0.0008221485660091324,-0.0012707580609041202,0.0037902794794819096,0.0017061221225268958,0.0010354345773245458,0.006780588368935249,-0.0010571097825107121,-0.0008867507257651732,-0.010900885762783703
2022-01-20,0.0015147067113145502,-0.0021185139132087554,0.0012265305925274513,-0.00043704959666450893,0.008421764082438221,0.00012659170630922303,-0.00017004336034041846,0.001074706015754242,-0.012220706262570418,-0.0002635033083090131,-0.0033980327125211827
2022-01-21,-0.0036744369202428885,0.0018918799358516262,-0.0002653109656894281,-0.0039977704040063495,0.007953272961403066,-0.004171394696675805,-0.007101042821408649,0.0009732563614786181,0.0036467985509001854,0.012449228882654404,0.0010533374091264206
2022-01-24,-0.0007638533454816404,0.002365194670707479,0.00846172189335521,0.0036276830395911533,0.005287115478187924,-0.00734079314194235,-0.0017139294287342858,-0.005945201714458455,-0.002490309144321332,0.007010554879888329,0.009733067941635408
2022-01-25,-0.0007273013560753203,-0.0029270109051351195,-0.001811348337260822,0.014152641778428753,0.005045998439619849,-0.0007171621685576361,0.0009355802431995253,0.000429334805704878,-0.0061980337406771484,0.006977152414690493,0.005218950314446696
2022-01-26,0.012591893118257038,0.013557295912481362,-0.0017320492936315729,0.0058765981664151284,0.010457230867658674,0.006457390827360687,0.0013943573116527558,-0.0030172128207301085,0.005735061717774713,0.007812013790478876,0.003494538992645734
2022-01-27,-0.011784132614727497,-0.004951525132519927,0.012689909914167633,-0.002236484224760594,0.0037453493920261375,0.008365929282010496,-0.005326215033444459,-0.00023433006258764344,-0.003325146840267596,-0.0029091622617281624,8.434377843643008e-05
2022-01-28,0.0013026735937440343,-0.004289747317663588,0.007090010024043858,0.00787887512822958,0.005431420580893059,0.008139339121464476,0.007959100116009579,-0.0032901597181185485,0.0005074269313534124,-0.003911050874163996,-0.0007150563855075811
2022-01-31,0.01094507128067617,0.008887735195120212,-0.009608966176862866,0.0007332045869310692,0.000712683007342321,-0.0017629453591404484,0.0018060870221451217,7.206038003728472e-05,0.009648814272545218,-0.003217749141067967,0.009344840304142135
2022-02-01,0.003041654753094702,0.005998763686415144,-0.0003938612636195859,0.00930485733957023,-0.004377784421841354,-0.0033360991857193877,0.002620197815735247,0.00040188064731541597,-0.004613646557690134,0.009104963099121621,0.00343612513622438
2022-02-02,0.006315349915368012,-0.0025815615391413414,-0.006511684139547723,0.006581644559084362,-0.0008709819542353334,0.0050314356231620245,0.004551470739961731,0.0030320371404565496,-0.005114728624726262,-0.00018769639614990693,-0.007964740911342562
2022-02-03,0.0031632242395915034,0.005700537739601129,-0.0020893608029836116,-0.012051615163266001,0.002618297471419388,0.005839592722082291,-0.0012762886054256922,-0.005409656647363991,0.004010623611904355,-0.0035926882471037703,-0.0007036055753935505
2022-02-04,-0.0005567441261596219,0.010119175004909328,-0.01291265055124742,-0.002240475384852358,0.0030838496424292943,0.004780770805925267,0.005061702645586261,-0.004447667958803837,0.008527359599974622,0.0006249417788237147,-0.0015111573789353544
2022-02-07,-0.00831382677679167,0.0027444376077679668,0.0022108050072831838,0.007617679009929844,0.012527182170029861,-0.007174563475435922,0.0010603796656619806,0.004705324249405529,-0.00497595569290692,0.0017027252371797585,0.0001644328498655711
2022-02-08,0.004038861446764526,0.01600569751195592,-0.002698126084223546,0.003769869372308099,0.003417968849538355,-0.0013228399128343222,-0.0014713446916529462,-0.000975607573767483,0.005050031695768897,0.004353649380055822,0.005826136313008438
2022-02-09,-0.0007506198955988287,-0.00549289592692705,0.0034269394113953192,-0.0019913666111261263,0.009021630347541346,0.002978969175983235,0.005994650594190121,0.008500062078562782,0.0060324108272215874,0.0043821682309733425,0.00259018871844188
2022-02-10,-0.0007584337875832757,0.006712360512538753,-0.00488236305116938,7.529566577417967e-05,0.0010678570353616626,0.0056793342163953785,0.010701612537252282,0.004369591853318477,-0.007052559175218359,-0.0008976595761242979,0.002858916208224933
2022-02-11,0.0008641370791777994,0.009191715040178376,0.0037736326249335587,-0.006172109741373544,0.0018006939302471882,0.007195610172085793,0.006983220226502518,0.006392884110105395,0.00735158004860946,0.006787355321641913,0.009926439165699541
2022-02-14,0.012199210508020943,0.007931622982929709,0.0014003220843018384,0.0030330370372714946,-0.0031701347112137665,0.004196171086313675,0.00808979130060563,0.01052836507700795,0.007857932874114373,0.0002789358061526842,-7.401974029967555e-06
2022-02-15,0.015614921302003456,0.002568954957505349,0.011100498416676569,0.014644182220812412,-0.0001209064736492683,0.005244652623424771,0.0009875805579220957,0.0020421795317007276,0.002031805724453467,0.002809351907208375,0.01291173122017034
