date,DGS1MO,DGS3MO,DGS6MO,DGS1,DGS2,DGS3,DGS5,DGS7,DGS10,DGS20,DGS30
2020-03-02,0.02533446961406445,0.039918168262180094,0.03983458481254127,0.032281247442642665,0.035891264237740014,0.025497757693109864,0.031044267712671658,0.023461117174261695,0.04144395330440145,0.02613728944078882,0.02691612319240146
2020-03-03,0.017515341867989365,0.02255940217258896,0.02230427986515829,0.007276717303784189,0.02454067956389178,0.029597278403989194,0.022791063635425282,0.020774479515904047,0.013683816505482574,0.022210180001658485,0.015760021078164155
2020-03-04,0.018441026532264412,0.01693293114952596,0.021248552100921594,0.02010817606913804,0.00812182955606819,0.010422614854548536,0.013032810518627248,0.015220312837032996,0.018910136937870636,0.007430847493775731,0.01197160000032101
2020-03-05,0.0052819658489630696,0.01429648799682403,0.002217514646873699,0.01468184017121877,0.0051317727117440445,0.00813229609530345,-0.0020459872948862153,-0.001678843780885451,0.002941913489230487,0.010654378017980777,0.0073397881465975656
2020-03-06,-0.0042691154375218855,-0.0007356975240705348,0.00537610770590958,-0.005250932686808347,0.014715241676343107,-0.002514343768354779,0.0023524149806455324,0.006943322600512411,-9.959198149865602e-05,0.008824569027753857,-0.005904862418321928
2020-03-09,-0.003215916710135152,-0.0032831203539985237,0.005236382042797313,-0.004861491223674174,0.003622455301908638,0.005894329685184695,0.009861722395411,0.0007118895625523314,-0.0012394005953933153,0.013961044339549807,-0.005758405545171718
2020-03-10,-0.0065052346414128945,-0.005630051244965587,-0.005682813599050607,-0.012251266938891357,0.001846436504057485,-0.0034441885169819173,-0.007678743809384983,-0.008093235827098576,-0.01214159128898878,-0.009544159266667804,0.0005564816704979221
2020-03-11,-0.023145189306018055,-0.01960780376958165,-0.02007781544435147,-0.023780020097283024,-0.013022829589004074,-0.015679650089305264,-0.016954322404732432,-0.013172367687368671,-0.020052325645263647,-0.01605897929601407,-0.024302827019069436
2020-03-12,-0.030588274658010818,-0.029085027751773698,-0.044771244706210155,-0.02888036563026697,-0.028790989642221255,-0.02846932723448622,-0.02713777346922449,-0.03315071415071173,-0.03567085572638895,-0.038903128364537444,-0.03161521184386503
2020-03-13,-0.039924861248564515,-0.04417135671533983,-0.04320863571826065,-0.049732626431794325,-0.03849296465109441,-0.04115529768420449,-0.038014766650588,-0.03712979034557985,-0.034854097819360164,-0.03248632836847206,-0.04183618500399643
2020-03-16,-0.049586744430051496,-0.04858836074181698,-0.04312958008842301,-0.0455896380401837,-0.04018290019938423,-0.04595937352095625,-0.035341670165659526,-0.04054932061550968,-0.048970717555993006,-0.03611885747637947,-0.04210678403885221
2020-03-17,-0.043719268390503954,-0.03518292431424086,-0.04125491105393875,-0.028667650362761823,-0.04505265944286886,-0.026645991958025375,-0.03438676795770803,-0.037284070698715956,-0.03366481379949465,-0.03878330358839253,-0.033256902663790854
2020-03-18,-0.031045883281034917,-0.02820246251980173,-0.0321160577045374,-0.03736837256401282,-0.03263703646493161,-0.036525637816035496,-0.03429065857553911,-0.03658823466629463,-0.034359951989945584,-0.026541368725827685,-0.027986557974912483
2020-03-19,-0.032776055896672575,-0.0302199428362893,-0.031185726318515263,-0.022873767700394468,-0.023037536328198105,-0.025772677355744882,-0.03307085364095286,-0.020762893022476456,-0.03494553355994636,-0.030363289474135798,-0.030620681248567053
2020-03-20,-0.020170920898143364,-0.01827239785675112,-0.029577605503370564,-0.023677854476594772,-0.028452745428651473,-0.02015671759142847,-0.02669941373094883,-0.02733204565492331,-0.02444262860155198,-0.027744671369618237,-0.0316369368875072
2020-03-23,-0.016984146296929098,-0.025337763445259544,-0.027112182559420918,-0.030864520391123113,-0.01975841682287277,-0.02459458430270847,-0.02024753433592849,-0.01832086058370331,-0.029602937251714208,-0.019441507191044365,-0.015445980678937304
2020-03-24,-0.014585974850040994,-0.02345534045664778,-0.021759383109244326,-0.01500517220573715,-0.013923862952352194,-0.012991755545238369,-0.019762232987433046,-0.027556855119177864,-0.017983249073220006,-0.023498590680969773,-0.018658523637801593
2020-03-25,-0.005446595608891557,-0.014881606081435201,-0.008937958486204904,-0.015133791056418813,-0.019093856742016923,-0.01072438852876027,-0.012973761129797394,-0.008645511897005614,-0.021659839084512317,-0.009437330723454804,-0.005893845471168701
2020-03-26,-0.011324537547806825,-0.011322053785847361,-0.01421421618222838,-0.013186426190339613,-0.013165605230809233,-0.002269271732182084,-0.008713340240588823,-0.005648035129305617,-0.008602730487501754,-0.016189039968725127,-0.022137020396916722
2020-03-27,-0.004028317643208075,-0.003422883616051158,-0.009847420804893633,-0.006047941806867251,-0.012362284725113068,-0.009619459604860827,-0.003106830116376362,-0.006785556721240756,-0.011894513940879148,-0.012523001221843202,-0.006295711166310669
2020-03-30,-0.006558368519343794,-0.007511177756683563,-0.005919851711479871,-0.0012631962085296782,-0.0077471916698106736,-0.010065683722762214,0.0027776112078312628,-0.004771075967053261,-0.005891333721510186,-0.008184812578405311,0.0059566680330174
2020-03-31,0.012261849564343619,0.006840471184074491,0.0016949675690470984,0.003537959109873098,-0.0064380264182653055,-0.0025274487772225557,0.0003900370923942875,0.002000000028067832,0.001469746939715811,0.003797500187580611,-0.0017663206771907911
